soil_moisture,soil_temperature,air_temperature,air_humidity,wind_speed,wind_direction,irrigation_class,irrigation_label
29.4,25.4,30.3,34.6,3.4,356.9,2,MEDIUM IRRIGATION
46.8,29.6,31.5,23.5,11.7,303.5,1,LOW IRRIGATION
37.7,20.0,20.8,87.3,6.7,65.2,1,LOW IRRIGATION
32.7,23.7,23.5,39.5,1.3,189.2,1,LOW IRRIGATION
20.2,46.0,46.0,28.8,6.0,121.9,3,HIGH IRRIGATION
13.6,31.3,33.8,38.3,13.3,0.7,3,HIGH IRRIGATION
78.2,15.4,18.1,96.2,6.4,76.4,0,NO IRRIGATION
26.9,22.0,24.0,48.5,5.9,131.0,2,MEDIUM IRRIGATION
36.7,29.0,28.4,37.2,6.9,345.1,2,MEDIUM IRRIGATION
25.3,27.4,29.0,49.1,4.3,286.0,2,MEDIUM IRRIGATION
47.1,38.5,39.0,35.8,3.0,316.5,1,LOW IRRIGATION
68.9,14.8,17.0,77.8,3.2,299.3,0,NO IRRIGATION
60.6,15.8,16.4,63.3,0.5,317.8,0,NO IRRIGATION
21.3,44.0,42.8,18.3,32.7,331.5,3,HIGH IRRIGATION
30.8,40.2,40.9,18.8,21.8,201.0,3,HIGH IRRIGATION
55.8,14.9,15.9,91.1,12.2,287.0,0,NO IRRIGATION
53.6,20.0,18.5,83.9,2.9,357.7,0,NO IRRIGATION
52.4,27.0,26.9,49.8,9.3,279.7,1,LOW IRRIGATION
34.9,36.1,34.4,12.2,18.7,46.7,2,MEDIUM IRRIGATION
51.1,26.9,28.2,49.6,6.7,125.0,1,LOW IRRIGATION
75.5,22.2,25.7,86.0,7.8,275.9,0,NO IRRIGATION
40.7,14.8,15.9,68.5,4.9,345.6,1,LOW IRRIGATION
28.4,25.8,26.6,31.0,13.5,296.8,2,MEDIUM IRRIGATION
70.8,19.6,20.3,78.9,1.1,253.6,0,NO IRRIGATION
35.7,37.8,38.1,16.9,12.9,109.2,2,MEDIUM IRRIGATION
15.7,36.6,36.3,22.4,6.0,120.3,3,HIGH IRRIGATION
31.3,36.8,39.1,24.2,12.8,245.6,2,MEDIUM IRRIGATION
52.3,25.0,24.2,41.6,13.0,7.5,0,NO IRRIGATION
84.0,21.0,21.4,84.5,6.3,317.9,0,NO IRRIGATION
61.3,15.4,14.8,87.9,2.6,168.6,0,NO IRRIGATION
28.6,43.6,45.5,23.4,15.5,191.2,3,HIGH IRRIGATION
65.0,17.2,17.1,65.7,13.8,130.5,0,NO IRRIGATION
57.7,24.0,24.9,57.2,9.7,331.5,0,NO IRRIGATION
63.5,16.9,18.3,86.4,0.5,104.2,0,NO IRRIGATION
22.3,40.9,41.4,26.7,6.0,217.5,3,HIGH IRRIGATION
76.2,23.0,26.7,84.5,1.5,298.3,0,NO IRRIGATION
72.4,17.5,18.9,84.1,0.8,0.4,0,NO IRRIGATION
51.8,22.0,21.4,77.5,1.8,53.7,0,NO IRRIGATION
33.2,26.7,27.4,31.6,18.3,92.3,2,MEDIUM IRRIGATION
38.8,20.2,21.3,43.5,1.0,303.6,1,LOW IRRIGATION
69.6,20.4,21.9,84.9,1.4,168.6,0,NO IRRIGATION
55.2,14.0,14.6,85.6,2.5,298.1,0,NO IRRIGATION
46.7,27.4,28.2,27.0,9.0,303.5,1,LOW IRRIGATION
32.9,28.0,27.5,30.8,4.9,310.4,2,MEDIUM IRRIGATION
58.2,18.0,22.5,42.9,7.6,211.4,0,NO IRRIGATION
11.9,36.7,38.8,32.6,7.7,146.4,3,HIGH IRRIGATION
53.3,21.4,21.7,82.5,2.6,31.8,0,NO IRRIGATION
17.2,44.9,43.3,26.6,22.8,75.5,3,HIGH IRRIGATION
36.5,31.8,34.7,21.7,11.4,317.6,2,MEDIUM IRRIGATION
58.5,18.9,18.9,74.8,18.8,341.5,0,NO IRRIGATION
81.6,25.4,27.5,93.3,18.2,86.2,0,NO IRRIGATION
86.2,22.4,25.2,87.0,1.7,293.4,0,NO IRRIGATION
68.7,20.4,21.3,85.6,3.6,307.4,0,NO IRRIGATION
61.5,25.5,26.2,40.8,7.2,116.1,0,NO IRRIGATION
35.2,14.1,14.7,80.4,0.5,137.2,1,LOW IRRIGATION
88.7,21.8,22.4,81.7,5.1,138.4,0,NO IRRIGATION
77.6,17.5,19.6,82.2,5.7,189.8,0,NO IRRIGATION
68.7,13.7,13.6,64.9,5.3,47.7,0,NO IRRIGATION
41.3,19.2,20.1,66.0,8.2,56.6,1,LOW IRRIGATION
77.7,12.0,10.0,71.7,4.3,274.7,0,NO IRRIGATION
25.9,29.4,28.6,52.4,1.7,170.0,2,MEDIUM IRRIGATION
85.6,25.0,24.8,86.7,3.2,112.2,0,NO IRRIGATION
50.7,12.0,12.9,82.2,1.2,43.8,0,NO IRRIGATION
52.7,15.8,16.6,84.6,3.9,131.8,0,NO IRRIGATION
56.2,21.3,22.8,51.0,4.9,27.6,0,NO IRRIGATION
79.2,22.5,26.1,83.8,4.6,193.6,0,NO IRRIGATION
55.3,26.2,30.3,51.0,3.0,276.0,0,NO IRRIGATION
42.4,27.6,27.3,31.1,19.7,128.7,1,LOW IRRIGATION
38.6,29.4,34.3,36.9,5.7,278.6,2,MEDIUM IRRIGATION
60.8,24.4,27.7,49.8,2.3,124.4,0,NO IRRIGATION
41.7,19.0,18.9,72.0,2.7,208.3,1,LOW IRRIGATION
67.7,13.5,14.0,95.5,3.8,24.0,0,NO IRRIGATION
63.3,22.8,23.9,47.9,2.0,257.4,0,NO IRRIGATION
31.3,45.5,47.0,25.3,6.9,221.1,2,MEDIUM IRRIGATION
69.5,15.4,15.8,86.5,4.8,86.3,0,NO IRRIGATION
47.0,26.3,26.6,53.3,10.6,114.8,1,LOW IRRIGATION
38.8,25.9,25.8,57.8,9.8,232.3,1,LOW IRRIGATION
41.7,29.4,35.1,20.6,14.6,332.6,2,MEDIUM IRRIGATION
19.0,31.4,34.8,36.5,3.6,334.1,3,HIGH IRRIGATION
62.5,23.0,26.3,87.4,6.4,216.8,0,NO IRRIGATION
45.9,13.6,13.7,71.8,1.8,349.2,1,LOW IRRIGATION
50.7,28.2,28.3,59.4,3.6,17.0,1,LOW IRRIGATION
27.2,30.9,31.4,36.8,11.8,145.1,3,HIGH IRRIGATION
38.5,34.8,35.7,32.4,7.1,52.9,2,MEDIUM IRRIGATION
79.5,27.6,28.7,90.6,7.4,22.7,0,NO IRRIGATION
36.2,17.2,16.8,76.4,3.0,240.6,1,LOW IRRIGATION
60.2,22.5,24.2,53.3,5.2,288.7,0,NO IRRIGATION
37.6,36.5,37.0,24.4,6.8,71.2,2,MEDIUM IRRIGATION
89.3,25.7,29.0,82.8,9.3,249.2,0,NO IRRIGATION
39.4,20.7,21.2,80.2,7.3,187.9,1,LOW IRRIGATION
65.1,15.0,14.4,74.2,3.4,224.0,0,NO IRRIGATION
87.3,21.8,23.9,82.2,7.4,33.0,0,NO IRRIGATION
47.5,27.4,29.0,33.2,13.0,359.4,1,LOW IRRIGATION
43.7,24.5,26.7,53.5,3.8,51.6,1,LOW IRRIGATION
45.1,29.9,30.9,31.7,3.8,80.3,1,LOW IRRIGATION
67.7,22.5,23.6,42.1,8.0,33.1,0,NO IRRIGATION
19.7,44.5,44.6,22.7,14.4,215.5,3,HIGH IRRIGATION
39.4,21.2,19.1,80.9,6.2,293.5,1,LOW IRRIGATION
31.9,25.4,28.2,37.1,6.2,186.0,2,MEDIUM IRRIGATION
25.3,40.0,41.4,21.4,10.1,221.0,3,HIGH IRRIGATION
23.1,42.1,46.1,10.7,10.4,136.4,3,HIGH IRRIGATION
45.8,13.1,14.7,79.8,3.0,54.9,0,NO IRRIGATION
39.0,27.5,29.0,45.0,16.2,226.8,2,MEDIUM IRRIGATION
47.1,30.2,32.0,42.7,12.4,32.4,1,LOW IRRIGATION
50.4,30.0,32.3,36.2,2.9,359.7,1,LOW IRRIGATION
15.1,33.4,34.9,21.2,7.8,166.8,3,HIGH IRRIGATION
61.5,21.3,23.1,85.7,16.5,169.6,0,NO IRRIGATION
26.9,36.7,39.3,37.1,20.3,39.8,3,HIGH IRRIGATION
28.2,20.8,22.9,44.1,6.8,150.8,2,MEDIUM IRRIGATION
37.0,31.6,32.9,50.0,11.0,351.1,2,MEDIUM IRRIGATION
19.2,34.1,35.9,44.3,14.3,94.3,3,HIGH IRRIGATION
27.0,27.3,28.0,72.0,10.5,254.4,2,MEDIUM IRRIGATION
18.0,42.4,39.3,35.0,12.8,336.6,3,HIGH IRRIGATION
38.1,26.0,30.6,26.8,21.5,175.7,2,MEDIUM IRRIGATION
20.2,37.9,38.8,18.6,10.9,159.1,3,HIGH IRRIGATION
45.2,22.0,20.9,76.0,1.8,55.0,1,LOW IRRIGATION
66.8,19.9,23.5,91.7,1.9,140.1,0,NO IRRIGATION
14.4,32.8,31.6,47.3,12.3,331.7,3,HIGH IRRIGATION
9.5,38.7,38.5,25.0,23.0,8.0,3,HIGH IRRIGATION
27.8,25.0,24.8,69.6,1.7,210.8,2,MEDIUM IRRIGATION
77.9,13.1,13.4,89.0,3.8,228.8,0,NO IRRIGATION
77.9,22.0,24.0,80.8,2.0,259.5,0,NO IRRIGATION
45.4,33.3,35.7,23.6,11.6,299.1,2,MEDIUM IRRIGATION
12.5,32.2,33.0,21.6,2.0,178.4,3,HIGH IRRIGATION
36.5,35.6,38.7,31.9,3.6,328.2,2,MEDIUM IRRIGATION
35.6,18.1,18.3,70.7,1.8,156.6,1,LOW IRRIGATION
28.2,30.0,32.0,45.7,5.8,95.5,2,MEDIUM IRRIGATION
26.7,24.7,25.6,52.9,6.1,246.2,2,MEDIUM IRRIGATION
73.6,20.9,21.1,77.9,0.5,325.3,0,NO IRRIGATION
33.5,42.7,44.6,27.7,22.2,192.8,2,MEDIUM IRRIGATION
42.2,21.1,22.4,40.3,5.5,87.3,1,LOW IRRIGATION
47.4,16.6,17.8,75.0,1.2,236.2,0,NO IRRIGATION
58.9,15.9,15.2,74.3,3.1,126.7,0,NO IRRIGATION
32.7,31.9,34.6,31.6,11.7,239.7,2,MEDIUM IRRIGATION
46.2,30.2,35.6,26.3,14.0,46.0,1,LOW IRRIGATION
37.5,27.9,29.8,42.3,2.0,262.6,2,MEDIUM IRRIGATION
62.0,23.7,26.8,80.9,8.9,316.6,0,NO IRRIGATION
32.1,27.9,29.2,34.2,12.7,225.3,2,MEDIUM IRRIGATION
50.8,25.3,27.3,61.9,8.6,301.8,1,LOW IRRIGATION
47.6,12.7,12.9,76.1,4.2,263.9,0,NO IRRIGATION
68.5,13.9,16.4,85.9,1.9,311.0,0,NO IRRIGATION
59.4,26.6,29.2,59.2,9.1,164.9,0,NO IRRIGATION
60.9,22.4,27.7,78.8,8.3,195.1,0,NO IRRIGATION
51.4,23.4,24.8,53.8,2.0,140.9,0,NO IRRIGATION
49.7,25.9,27.4,52.5,3.1,147.9,0,NO IRRIGATION
31.9,37.3,38.0,23.4,26.4,196.7,2,MEDIUM IRRIGATION
31.6,19.5,20.6,44.5,20.3,13.3,2,MEDIUM IRRIGATION
77.2,12.1,12.2,72.7,2.6,103.8,0,NO IRRIGATION
30.3,23.4,25.2,50.4,8.2,223.8,2,MEDIUM IRRIGATION
24.9,32.0,32.7,25.3,5.9,359.2,3,HIGH IRRIGATION
27.5,23.7,25.7,56.4,22.0,265.4,2,MEDIUM IRRIGATION
27.0,31.1,31.7,28.4,5.2,136.7,2,MEDIUM IRRIGATION
25.9,28.6,31.2,31.5,10.2,40.9,2,MEDIUM IRRIGATION
25.8,43.5,42.1,10.1,12.7,257.1,3,HIGH IRRIGATION
59.1,22.5,25.6,48.7,18.9,349.9,0,NO IRRIGATION
48.6,15.6,15.6,79.2,2.9,175.6,0,NO IRRIGATION
38.4,20.8,23.2,65.3,1.5,136.8,1,LOW IRRIGATION
73.1,14.1,14.6,85.8,2.7,344.8,0,NO IRRIGATION
59.3,19.0,22.3,90.1,5.0,128.2,0,NO IRRIGATION
49.8,28.0,30.7,24.2,8.9,176.9,1,LOW IRRIGATION
19.9,31.5,35.0,24.1,7.0,63.6,3,HIGH IRRIGATION
68.7,12.0,13.2,62.4,1.1,328.7,0,NO IRRIGATION
8.8,37.8,35.6,25.3,12.0,267.9,3,HIGH IRRIGATION
80.3,20.4,22.1,95.0,14.2,12.3,0,NO IRRIGATION
73.9,20.1,23.9,91.6,5.3,309.7,0,NO IRRIGATION
20.3,24.6,26.8,37.2,9.3,315.5,3,HIGH IRRIGATION
67.1,22.2,23.9,82.6,1.1,56.5,0,NO IRRIGATION
9.3,39.7,41.8,19.1,14.9,254.3,3,HIGH IRRIGATION
75.9,22.0,23.2,67.6,1.3,143.6,0,NO IRRIGATION
19.1,27.1,33.5,18.4,12.6,121.3,3,HIGH IRRIGATION
62.8,19.9,20.0,77.3,2.2,206.4,0,NO IRRIGATION
61.8,19.6,21.0,76.8,4.3,266.0,0,NO IRRIGATION
14.7,23.7,26.0,45.2,4.9,224.4,3,HIGH IRRIGATION
25.4,23.1,24.4,48.9,12.4,80.9,2,MEDIUM IRRIGATION
20.7,34.7,35.7,37.1,8.3,31.7,3,HIGH IRRIGATION
39.4,22.1,23.8,51.7,3.1,5.3,1,LOW IRRIGATION
30.4,27.4,26.2,52.8,8.2,175.3,2,MEDIUM IRRIGATION
42.2,38.6,42.2,47.5,2.2,160.2,2,MEDIUM IRRIGATION
78.7,23.0,23.9,94.3,5.3,246.4,0,NO IRRIGATION
46.9,26.1,27.5,29.7,3.9,47.7,1,LOW IRRIGATION
9.0,45.7,45.1,17.2,10.0,132.1,3,HIGH IRRIGATION
52.6,12.7,14.4,74.4,2.0,97.0,0,NO IRRIGATION
32.1,30.2,32.5,36.6,7.7,117.1,2,MEDIUM IRRIGATION
35.3,40.0,38.2,24.3,6.0,136.5,2,MEDIUM IRRIGATION
69.9,19.2,20.8,82.9,3.4,144.6,0,NO IRRIGATION
57.0,19.9,22.3,81.2,1.2,226.9,0,NO IRRIGATION
50.8,24.7,25.5,56.1,8.5,257.3,1,LOW IRRIGATION
44.7,28.3,32.6,42.9,2.0,222.5,1,LOW IRRIGATION
62.3,22.8,24.0,59.8,2.0,50.2,0,NO IRRIGATION
51.2,32.7,34.0,32.5,15.8,300.0,1,LOW IRRIGATION
65.2,19.9,21.0,91.8,17.1,277.9,0,NO IRRIGATION
31.2,35.4,38.1,9.7,15.9,101.0,2,MEDIUM IRRIGATION
62.7,14.2,16.4,80.7,8.2,325.4,0,NO IRRIGATION
38.1,32.9,35.9,37.1,4.6,140.3,2,MEDIUM IRRIGATION
38.0,20.1,21.8,83.0,15.0,359.8,1,LOW IRRIGATION
51.0,22.6,24.0,48.4,10.2,272.3,0,NO IRRIGATION
51.4,34.2,36.2,17.0,5.7,356.5,1,LOW IRRIGATION
17.9,30.6,32.7,35.4,8.3,120.3,3,HIGH IRRIGATION
74.5,24.1,25.7,88.0,21.8,311.6,0,NO IRRIGATION
35.1,14.6,15.6,69.9,0.5,70.5,1,LOW IRRIGATION
34.1,28.7,29.5,19.3,2.6,192.1,2,MEDIUM IRRIGATION
54.6,28.7,28.8,56.1,3.3,207.8,1,LOW IRRIGATION
26.5,36.4,39.3,12.9,11.7,135.9,3,HIGH IRRIGATION
48.5,12.0,11.5,71.5,1.9,359.4,0,NO IRRIGATION
50.4,19.5,19.0,82.3,9.3,139.5,1,LOW IRRIGATION
44.0,28.9,29.5,41.0,9.4,53.5,1,LOW IRRIGATION
76.9,16.6,18.2,87.7,1.5,203.3,0,NO IRRIGATION
12.6,41.5,40.2,26.1,17.0,320.7,3,HIGH IRRIGATION
69.3,18.7,18.9,80.5,5.9,20.4,0,NO IRRIGATION
56.1,26.4,28.7,60.8,10.2,35.4,0,NO IRRIGATION
75.5,20.3,24.2,91.1,18.4,163.2,0,NO IRRIGATION
62.5,26.4,28.2,81.7,9.3,225.2,0,NO IRRIGATION
40.1,17.2,19.3,78.5,4.4,340.6,1,LOW IRRIGATION
21.2,36.6,39.2,33.7,10.2,164.0,3,HIGH IRRIGATION
35.7,42.1,38.6,12.4,10.4,182.6,2,MEDIUM IRRIGATION
45.0,29.8,31.5,39.3,22.8,282.5,2,MEDIUM IRRIGATION
40.3,28.1,27.2,40.8,3.7,190.0,1,LOW IRRIGATION
69.6,15.1,15.1,72.1,6.2,236.3,0,NO IRRIGATION
35.0,42.4,43.0,20.6,24.7,275.4,2,MEDIUM IRRIGATION
58.8,14.5,15.5,64.3,6.6,153.7,0,NO IRRIGATION
86.8,20.2,24.2,83.9,8.7,36.0,0,NO IRRIGATION
63.6,20.7,22.3,84.0,9.8,233.4,0,NO IRRIGATION
52.6,20.8,22.5,50.3,5.6,69.2,0,NO IRRIGATION
58.6,19.8,20.9,62.0,10.2,276.2,0,NO IRRIGATION
66.7,23.9,25.4,52.4,4.0,21.4,0,NO IRRIGATION
33.2,37.9,39.2,12.0,28.0,69.9,3,HIGH IRRIGATION
15.1,30.2,34.2,23.6,5.8,49.3,3,HIGH IRRIGATION
31.8,27.3,28.8,49.0,19.9,175.5,2,MEDIUM IRRIGATION
44.5,15.8,17.5,77.6,0.5,225.8,1,LOW IRRIGATION
36.7,33.3,34.0,11.0,14.2,208.3,2,MEDIUM IRRIGATION
60.5,22.9,25.6,91.3,28.0,279.7,0,NO IRRIGATION
10.5,39.6,39.5,15.3,6.0,210.7,3,HIGH IRRIGATION
47.2,29.1,32.0,65.6,4.9,343.4,1,LOW IRRIGATION
64.7,21.6,23.9,60.5,2.6,132.1,0,NO IRRIGATION
70.4,18.0,20.3,91.5,3.4,329.5,0,NO IRRIGATION
32.5,24.2,25.6,50.7,5.9,299.8,2,MEDIUM IRRIGATION
34.6,28.5,30.2,37.8,14.5,212.0,2,MEDIUM IRRIGATION
65.3,23.1,26.7,88.5,3.5,192.5,0,NO IRRIGATION
35.8,44.7,44.7,22.9,18.8,207.8,3,HIGH IRRIGATION
53.2,20.3,22.9,72.6,2.9,228.2,0,NO IRRIGATION
50.2,27.8,30.3,46.4,8.3,140.1,1,LOW IRRIGATION
74.4,25.7,28.3,81.2,2.9,227.2,0,NO IRRIGATION
33.3,30.0,32.0,48.8,18.1,344.3,2,MEDIUM IRRIGATION
68.7,25.9,30.7,90.0,8.6,51.5,0,NO IRRIGATION
55.1,25.5,27.2,51.1,5.8,246.7,0,NO IRRIGATION
25.6,28.9,34.3,45.2,7.2,265.1,2,MEDIUM IRRIGATION
33.3,34.0,37.8,40.0,18.0,80.6,2,MEDIUM IRRIGATION
63.3,21.5,22.6,73.7,2.5,207.2,0,NO IRRIGATION
65.9,19.4,22.4,63.0,2.5,94.0,0,NO IRRIGATION
77.5,17.8,18.4,78.8,0.9,165.0,0,NO IRRIGATION
47.2,22.6,26.0,38.3,11.0,89.9,1,LOW IRRIGATION
30.1,26.6,27.4,34.3,4.1,328.7,2,MEDIUM IRRIGATION
35.3,27.8,31.8,23.9,6.6,346.0,2,MEDIUM IRRIGATION
47.9,32.8,33.9,37.3,8.7,206.6,1,LOW IRRIGATION
15.1,34.8,37.9,24.5,6.8,22.3,3,HIGH IRRIGATION
38.5,18.0,19.0,64.4,15.3,312.3,1,LOW IRRIGATION
43.4,37.3,39.5,28.6,12.2,91.9,2,MEDIUM IRRIGATION
75.1,12.7,15.3,87.3,3.7,257.0,0,NO IRRIGATION
64.2,25.7,25.7,38.0,4.6,124.8,0,NO IRRIGATION
16.3,38.9,40.6,15.4,24.3,12.3,3,HIGH IRRIGATION
46.0,31.8,33.1,36.0,8.6,269.6,1,LOW IRRIGATION
82.2,16.9,19.2,92.3,9.2,1.0,0,NO IRRIGATION
80.3,18.9,21.8,85.5,17.1,96.6,0,NO IRRIGATION
81.8,17.3,19.0,82.4,7.4,324.5,0,NO IRRIGATION
31.4,21.4,22.7,49.2,11.6,321.0,1,LOW IRRIGATION
80.2,26.1,28.8,87.7,14.0,267.8,0,NO IRRIGATION
50.0,26.7,25.8,49.8,7.5,345.4,0,NO IRRIGATION
34.3,25.9,27.8,66.6,11.3,128.4,1,LOW IRRIGATION
24.4,31.1,33.8,12.0,11.5,148.6,3,HIGH IRRIGATION
21.9,42.0,40.9,45.1,5.9,83.7,3,HIGH IRRIGATION
43.9,23.2,23.7,54.7,7.6,308.6,1,LOW IRRIGATION
17.6,30.8,33.5,34.6,8.9,290.6,3,HIGH IRRIGATION
21.2,29.3,30.8,32.6,6.6,351.2,3,HIGH IRRIGATION
46.4,22.0,23.8,81.0,3.3,62.2,0,NO IRRIGATION
60.8,23.2,26.2,87.9,7.3,174.1,0,NO IRRIGATION
22.3,35.0,34.0,29.3,20.2,321.0,3,HIGH IRRIGATION
53.9,26.6,27.0,65.6,11.9,31.3,0,NO IRRIGATION
75.2,17.0,21.0,87.8,7.4,165.0,0,NO IRRIGATION
51.5,15.8,17.3,78.0,2.6,289.5,0,NO IRRIGATION
32.5,27.0,31.9,48.2,9.0,189.6,2,MEDIUM IRRIGATION
44.0,28.6,30.6,24.9,9.9,306.2,1,LOW IRRIGATION
34.6,29.4,28.8,44.8,4.3,186.4,2,MEDIUM IRRIGATION
46.9,12.7,14.2,86.4,7.7,102.9,0,NO IRRIGATION
68.8,21.3,22.7,79.8,0.5,59.4,0,NO IRRIGATION
77.1,27.1,29.9,89.4,5.4,326.7,0,NO IRRIGATION
66.2,20.4,21.1,72.7,1.0,352.8,0,NO IRRIGATION
70.7,18.5,23.1,84.8,26.6,12.5,0,NO IRRIGATION
57.4,22.0,24.0,63.2,2.6,57.9,0,NO IRRIGATION
77.9,22.4,24.9,90.2,4.2,330.7,0,NO IRRIGATION
8.1,38.2,38.7,21.3,26.2,106.6,3,HIGH IRRIGATION
28.9,28.5,31.3,39.5,4.0,149.1,2,MEDIUM IRRIGATION
71.4,19.6,20.1,89.7,0.5,357.5,0,NO IRRIGATION
63.0,22.0,22.7,71.9,4.9,187.8,0,NO IRRIGATION
24.4,31.3,34.1,39.4,8.7,151.0,3,HIGH IRRIGATION
61.5,27.3,29.1,87.7,15.2,63.4,0,NO IRRIGATION
22.5,32.0,32.1,50.0,8.1,310.3,2,MEDIUM IRRIGATION
52.7,17.1,15.9,80.7,8.7,40.9,0,NO IRRIGATION
31.7,27.0,29.0,40.9,10.6,260.7,2,MEDIUM IRRIGATION
34.2,32.3,34.3,22.6,12.3,119.1,2,MEDIUM IRRIGATION
33.1,24.2,27.5,42.4,6.7,344.2,1,LOW IRRIGATION
36.0,27.7,30.8,29.3,7.2,247.7,1,LOW IRRIGATION
34.6,35.2,35.4,21.5,9.7,355.2,2,MEDIUM IRRIGATION
66.5,16.6,17.4,81.2,0.8,213.3,0,NO IRRIGATION
50.9,24.6,26.0,44.0,3.7,173.8,0,NO IRRIGATION
54.1,19.5,17.9,70.7,8.3,313.4,0,NO IRRIGATION
63.7,24.7,25.3,59.8,17.9,263.2,0,NO IRRIGATION
62.9,23.1,25.0,39.6,6.5,161.8,0,NO IRRIGATION
19.2,39.6,41.8,19.2,12.7,232.2,3,HIGH IRRIGATION
64.6,19.4,20.8,73.9,3.0,58.5,0,NO IRRIGATION
72.4,13.4,14.7,79.1,0.7,171.0,0,NO IRRIGATION
58.4,29.7,30.1,38.5,12.3,172.7,0,NO IRRIGATION
20.3,27.3,31.3,32.7,7.1,129.5,3,HIGH IRRIGATION
20.2,37.5,40.7,22.6,17.9,20.3,3,HIGH IRRIGATION
30.4,26.9,28.3,34.1,4.6,133.5,2,MEDIUM IRRIGATION
19.7,38.1,37.9,22.8,7.4,115.6,3,HIGH IRRIGATION
47.4,25.3,26.2,38.2,8.4,331.8,1,LOW IRRIGATION
18.6,33.9,34.4,16.8,24.6,212.7,3,HIGH IRRIGATION
42.2,28.9,31.8,42.1,11.0,185.1,1,LOW IRRIGATION
28.9,21.3,24.0,38.0,2.6,33.1,2,MEDIUM IRRIGATION
9.5,41.5,43.8,11.7,8.8,214.3,3,HIGH IRRIGATION
36.7,16.8,17.6,83.1,2.0,195.0,1,LOW IRRIGATION
14.4,30.1,33.1,43.0,6.7,232.0,3,HIGH IRRIGATION
37.0,45.7,43.3,28.3,6.0,53.3,2,MEDIUM IRRIGATION
24.9,33.5,34.6,15.0,10.3,327.8,3,HIGH IRRIGATION
59.7,19.6,20.1,77.3,1.8,78.2,0,NO IRRIGATION
54.2,12.0,10.7,71.5,1.1,178.3,0,NO IRRIGATION
70.8,18.9,22.7,83.7,5.2,263.9,0,NO IRRIGATION
48.0,13.3,16.1,82.0,10.5,164.0,0,NO IRRIGATION
25.1,34.8,34.6,20.3,9.2,27.3,3,HIGH IRRIGATION
29.1,22.3,25.0,52.5,3.3,53.2,2,MEDIUM IRRIGATION
41.0,30.0,31.8,41.0,4.2,242.0,2,MEDIUM IRRIGATION
51.7,22.6,24.5,45.8,1.9,90.2,0,NO IRRIGATION
43.6,30.8,35.0,31.2,8.3,276.8,1,LOW IRRIGATION
15.5,33.3,34.0,21.1,13.2,34.1,3,HIGH IRRIGATION
66.5,14.2,16.0,76.5,4.8,56.8,0,NO IRRIGATION
74.7,18.9,21.7,84.9,1.5,259.6,0,NO IRRIGATION
65.4,25.0,27.8,89.3,5.2,65.3,0,NO IRRIGATION
75.5,19.5,20.5,72.7,3.4,328.3,0,NO IRRIGATION
24.7,38.0,39.0,21.6,6.0,109.0,3,HIGH IRRIGATION
58.1,28.0,30.7,96.7,5.2,340.8,0,NO IRRIGATION
41.3,36.3,38.0,27.6,9.6,149.6,2,MEDIUM IRRIGATION
29.3,43.9,42.0,24.8,36.1,47.8,3,HIGH IRRIGATION
37.3,12.1,14.0,79.7,4.9,160.6,1,LOW IRRIGATION
53.0,17.6,18.4,78.4,3.4,152.0,0,NO IRRIGATION
56.6,20.2,23.1,54.4,13.9,298.8,0,NO IRRIGATION
32.6,34.0,35.2,32.7,8.7,215.3,2,MEDIUM IRRIGATION
49.8,29.5,30.3,30.8,10.1,154.4,1,LOW IRRIGATION
54.2,18.5,20.2,69.2,2.1,272.8,0,NO IRRIGATION
66.7,15.3,16.3,86.0,0.5,207.2,0,NO IRRIGATION
75.7,15.7,17.3,80.1,0.5,34.7,0,NO IRRIGATION
63.6,19.5,21.5,79.3,4.3,110.4,0,NO IRRIGATION
27.8,38.7,38.1,12.9,18.9,247.9,3,HIGH IRRIGATION
31.1,23.1,24.2,48.1,14.1,243.3,2,MEDIUM IRRIGATION
36.1,34.1,34.0,26.9,18.3,359.5,2,MEDIUM IRRIGATION
48.5,24.9,28.4,38.0,5.0,77.7,1,LOW IRRIGATION
64.5,28.8,32.0,51.9,9.3,219.0,0,NO IRRIGATION
76.9,16.4,18.4,84.0,1.9,252.9,0,NO IRRIGATION
36.9,21.6,21.4,46.8,22.0,313.7,2,MEDIUM IRRIGATION
72.4,17.8,18.9,76.1,2.0,317.6,0,NO IRRIGATION
34.6,26.7,29.4,50.4,5.5,280.8,2,MEDIUM IRRIGATION
86.7,28.0,31.0,85.0,1.7,1.5,0,NO IRRIGATION
61.5,23.6,22.5,47.9,3.7,204.3,0,NO IRRIGATION
14.9,32.6,34.4,43.6,2.0,207.8,3,HIGH IRRIGATION
30.3,24.2,25.7,50.5,6.1,337.0,2,MEDIUM IRRIGATION
44.9,17.1,16.6,76.0,4.6,112.7,0,NO IRRIGATION
82.0,19.2,21.4,90.4,21.6,127.3,0,NO IRRIGATION
15.5,30.3,32.2,25.5,4.6,317.9,3,HIGH IRRIGATION
35.7,27.9,30.2,38.0,4.3,141.8,2,MEDIUM IRRIGATION
24.7,26.0,26.0,34.3,5.6,123.1,2,MEDIUM IRRIGATION
89.3,23.3,26.1,83.5,5.5,12.2,0,NO IRRIGATION
50.6,23.0,24.2,51.8,9.5,265.0,1,LOW IRRIGATION
39.6,26.1,28.5,52.4,7.9,192.4,1,LOW IRRIGATION
40.3,13.0,15.2,88.4,15.0,26.5,1,LOW IRRIGATION
